priority,name,lifeDates,artworkCount,slug,status,note,imageUrl,imagePageUrl,imageSource,sourceUrl,license,imageType,imageStatus,imageNotes,commonsSearchUrl,wikidataSearchUrl,mnavSearchUrl,wikidataId
745,José Pagés Ortiz,,1,jose-pages-ortiz,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Pag%C3%A9s%20Ortiz%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Pag%C3%A9s%20Ortiz&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Pag%C3%A9s%20Ortiz,
746,José Palmeiro,1903-,1,jose-palmeiro,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q27758903,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Palmeiro%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Palmeiro&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Palmeiro,Q27758903
747,José Rossi,,1,jose-rossi,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q3186558,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Rossi%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Rossi&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Rossi,Q3186558
748,José Sacheri,1863-1950,1,jose-sacheri,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Sacheri%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Sacheri&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Sacheri,
749,José Trujillo,1960-2019,1,jose-trujillo,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42401923,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Trujillo%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Trujillo&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Trujillo,Q42401923
750,José Villegas Cordero,,1,jose-villegas-cordero,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Yo_Villegas_%28Museo_de_Bellas_Artes_de_Sevilla%29.jpg,https://commons.wikimedia.org/wiki/File:Yo_Villegas_%28Museo_de_Bellas_Artes_de_Sevilla%29.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q517574,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Villegas%20Cordero%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Villegas%20Cordero&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Villegas%20Cordero,Q517574
751,Josep Casanovas Clerch,1858-1920,1,josep-casanovas-clerch,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Josep_Casanovas_Clerch_Autoretrat.jpg,https://commons.wikimedia.org/wiki/File:Josep_Casanovas_Clerch_Autoretrat.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q19300317,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Josep%20Casanovas%20Clerch%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Josep%20Casanovas%20Clerch&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Josep%20Casanovas%20Clerch,Q19300317
752,Joseph Victor Communal,1876-1962,1,joseph-victor-communal,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q3184432,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Joseph%20Victor%20Communal%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Joseph%20Victor%20Communal&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Joseph%20Victor%20Communal,Q3184432
753,Joy Laville,1923-2018,1,joy-laville,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/LavilleBellasArtes08.JPG,https://commons.wikimedia.org/wiki/File:LavilleBellasArtes08.JPG,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q3728614,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Joy%20Laville%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Joy%20Laville&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Joy%20Laville,Q3728614
754,Juan A. Urruzola,1953-,1,juan-a-urruzola,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Juan%20A.%20Urruzola%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20A.%20Urruzola&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20A.%20Urruzola,
755,Juan Alcázar,1955-2013,1,juan-alcazar,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59278087,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Juan%20Alc%C3%A1zar%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20Alc%C3%A1zar&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20Alc%C3%A1zar,Q59278087
756,Juan Álvarez Muñoz,1883-1956,1,juan-alvarez-munoz,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59200004,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Juan%20%C3%81lvarez%20Mu%C3%B1oz%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20%C3%81lvarez%20Mu%C3%B1oz&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20%C3%81lvarez%20Mu%C3%B1oz,Q59200004
757,Juan Burgos,1963-,1,juan-burgos,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q108414599,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Juan%20Burgos%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20Burgos&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20Burgos,Q108414599
758,Juan Carlos Ciccolo,1908-1984,1,juan-carlos-ciccolo,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42383970,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Juan%20Carlos%20Ciccolo%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20Carlos%20Ciccolo&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20Carlos%20Ciccolo,Q42383970
759,Juan Carlos Ferreira Santos,1942-2006,1,juan-carlos-ferreira-santos,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42388834,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Juan%20Carlos%20Ferreira%20Santos%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20Carlos%20Ferreira%20Santos&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20Carlos%20Ferreira%20Santos,Q42388834
760,Juan Carlos Iglesias,1945-,1,juan-carlos-iglesias,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q64633980,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Juan%20Carlos%20Iglesias%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20Carlos%20Iglesias&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20Carlos%20Iglesias,Q64633980
761,Juan de Andrés,1941-,1,juan-de-andres,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q2841188,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Juan%20de%20Andr%C3%A9s%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20de%20Andr%C3%A9s&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20de%20Andr%C3%A9s,Q2841188
762,Juan Gris,1887-1927,1,juan-gris,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Juan_Gris%2C_portrait_photograph%2C_published_in_Les_Peintres_Cubistes%2C_1913.jpg,https://commons.wikimedia.org/wiki/File:Juan_Gris%2C_portrait_photograph%2C_published_in_Les_Peintres_Cubistes%2C_1913.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q151152,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Juan%20Gris%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20Gris&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20Gris,Q151152
763,Juan Jongkind,1819-1891,1,juan-jongkind,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Juan%20Jongkind%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20Jongkind&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20Jongkind,
764,Juan Pedro Ochoa,1928-,1,juan-pedro-ochoa,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q57284621,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Juan%20Pedro%20Ochoa%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Juan%20Pedro%20Ochoa&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Juan%20Pedro%20Ochoa,Q57284621
765,Julien Tavernier,,1,julien-tavernier,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59458504,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Julien%20Tavernier%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Julien%20Tavernier&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Julien%20Tavernier,Q59458504
766,Julio Arístides Sartorio,1860-1932,1,julio-aristides-sartorio,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Julio%20Ar%C3%ADstides%20Sartorio%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Julio%20Ar%C3%ADstides%20Sartorio&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Julio%20Ar%C3%ADstides%20Sartorio,
767,Julio César Michielli,1939-1987,1,julio-cesar-michielli,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42388383,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Julio%20C%C3%A9sar%20Michielli%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Julio%20C%C3%A9sar%20Michielli&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Julio%20C%C3%A9sar%20Michielli,Q42388383
768,Julio Freire,1856-1892,1,julio-freire,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42395208,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Julio%20Freire%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Julio%20Freire&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Julio%20Freire,Q42395208
769,Julio Romano Vercelli,1879-,1,julio-romano-vercelli,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Julio%20Romano%20Vercelli%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Julio%20Romano%20Vercelli&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Julio%20Romano%20Vercelli,
770,Justina Fuentes,1954-,1,justina-fuentes,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59460870,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Justina%20Fuentes%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Justina%20Fuentes&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Justina%20Fuentes,Q59460870
771,Kálmán Bardon,1892-,1,kalman-bardon,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42382768,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=K%C3%A1lm%C3%A1n%20Bardon%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=K%C3%A1lm%C3%A1n%20Bardon&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=K%C3%A1lm%C3%A1n%20Bardon,Q42382768
772,L. Galletti,,1,l-galletti,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59369625,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=L.%20Galletti%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=L.%20Galletti&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=L.%20Galletti,Q59369625
773,L. Tunguis,,1,l-tunguis,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59369714,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=L.%20Tunguis%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=L.%20Tunguis&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=L.%20Tunguis,Q59369714
774,Lacy Duarte,1937-2015,1,lacy-duarte,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Lacy_Duarte.jpg,https://commons.wikimedia.org/wiki/File:Lacy_Duarte.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q5968723,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Lacy%20Duarte%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Lacy%20Duarte&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Lacy%20Duarte,Q5968723
775,Léon Danchin,1887-1938,1,leon-danchin,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Exposition_G%C3%A9n%C3%A9rosit%C3%A9_12.jpg,https://commons.wikimedia.org/wiki/File:Exposition_G%C3%A9n%C3%A9rosit%C3%A9_12.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q3270866,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=L%C3%A9on%20Danchin%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=L%C3%A9on%20Danchin&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=L%C3%A9on%20Danchin,Q3270866
776,León Navez,1900-1967,1,leon-navez,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on_Navez.jpg,https://commons.wikimedia.org/wiki/File:L%C3%A9on_Navez.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q3271229,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Le%C3%B3n%20Navez%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Le%C3%B3n%20Navez&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Le%C3%B3n%20Navez,Q3271229
777,Leonardo Bazzaro,1853-1937,1,leonardo-bazzaro,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Leonardo_Bazzaro_-_Autoritratto_%281888%29.jpg,https://commons.wikimedia.org/wiki/File:Leonardo_Bazzaro_-_Autoritratto_%281888%29.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q284741,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Leonardo%20Bazzaro%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Leonardo%20Bazzaro&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Leonardo%20Bazzaro,Q284741
778,Leonora Carrington,1917-2011,1,leonora-carrington,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q233207,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Leonora%20Carrington%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Leonora%20Carrington&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Leonora%20Carrington,Q233207
779,Lhiedgel,,1,lhiedgel,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59369642,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Lhiedgel%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Lhiedgel&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Lhiedgel,Q59369642
780,Lía Mainero,1902-1964,1,lia-mainero,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q20016344,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=L%C3%ADa%20Mainero%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=L%C3%ADa%20Mainero&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=L%C3%ADa%20Mainero,Q20016344
781,Lionello Balestrieri,1872-1958,1,lionello-balestrieri,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Lionello_Balestrieri_%28page_42_crop%29.jpg,https://commons.wikimedia.org/wiki/File:Lionello_Balestrieri_%28page_42_crop%29.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q3241974,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Lionello%20Balestrieri%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Lionello%20Balestrieri&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Lionello%20Balestrieri,Q3241974
